Element  Analyticvalue  Numericvalue   Abs.err        Rel.err
1565     3.490193e-02   3.724131e-02   2.339380e-03   6.70e-02  
1566     4.291918e-02   4.461117e-02   1.691994e-03   3.94e-02  
1567     4.570846e-02   4.593130e-02   2.228442e-04   4.88e-03  
1568     4.413743e-02   4.298636e-02   1.151073e-03   2.61e-02  
1569     3.944917e-02   3.948139e-02   3.222373e-05   8.17e-04  
1570     3.295379e-02   3.323044e-02   2.766475e-04   8.40e-03  
1571     2.580983e-02   2.301363e-02   2.796204e-03   1.08e-01  
1572     1.892283e-02   1.840726e-02   5.155632e-04   2.72e-02  
1573     1.291014e-02   8.970346e-03   3.939792e-03   3.05e-01  
1574     8.106416e-03   6.999016e-03   1.107400e-03   1.37e-01  
1575     4.598842e-03   3.693685e-03   9.051570e-04   1.97e-01  
1576     2.283509e-03   7.739800e-04   1.509529e-03   6.61e-01  
1577     9.332936e-04   -1.982698e-04  1.131563e-03   1.21e+00  
1578     2.673731e-04   -2.377419e-03  2.644792e-03   9.89e+00  
1579     1.659045e-05   5.607035e-04   5.441130e-04   3.28e+01  
1580     -6.374754e-05  -2.158231e-03  2.094483e-03   3.29e+01  
1581     -5.293507e-02  -4.921594e-02  3.719130e-03   7.03e-02  
1582     -2.651314e-02  -3.165610e-02  5.142955e-03   1.94e-01  
1583     -6.102780e-03  -2.003276e-02  1.392998e-02   2.28e+00  
1584     2.573199e-02   2.147317e-02   4.258819e-03   1.66e-01  
1585     3.994983e-02   3.527794e-02   4.671890e-03   1.17e-01  
1586     4.587914e-02   3.873311e-02   7.146033e-03   1.56e-01  
1587     4.636418e-02   3.751347e-02   8.850712e-03   1.91e-01  
1588     4.292196e-02   3.620835e-02   6.713616e-03   1.56e-01  
1589     3.701779e-02   3.047785e-02   6.539944e-03   1.77e-01  
1590     2.995845e-02   2.305387e-02   6.904578e-03   2.30e-01  
1591     2.279173e-02   1.959370e-02   3.198028e-03   1.40e-01  
1592     1.626614e-02   1.318494e-02   3.081196e-03   1.89e-01  
1593     1.083030e-02   7.629751e-03   3.200551e-03   2.96e-01  
1594     6.664275e-03   6.589516e-03   7.475879e-05   1.12e-02  
1595     3.734727e-03   1.645958e-03   2.088769e-03   5.59e-01  
1596     1.863342e-03   3.708010e-03   1.844668e-03   9.90e-01  
1597     7.974140e-04   1.913577e-03   1.116163e-03   1.40e+00  
1598     2.727572e-04   1.473381e-03   1.200624e-03   4.40e+00  
1599     7.422058e-05   1.118906e-03   1.044685e-03   1.41e+01  
1600     2.034604e-06   -2.523393e-03  2.525428e-03   1.24e+03  
