Element  Analyticvalue  Numericvalue   Abs.err        Rel.err
1557     8.755172e-03   1.045828e-02   1.703108e-03   1.95e-01  
1558     4.561027e-03   5.186394e-03   6.253665e-04   1.37e-01  
1559     2.615475e-03   3.481546e-03   8.660710e-04   3.31e-01  
1560     1.510223e-03   2.397883e-03   8.876594e-04   5.88e-01  
1561     -2.345198e-01  -2.473123e-01  1.279249e-02   5.45e-02  
1562     -1.156284e-01  -1.766305e-01  6.100209e-02   5.28e-01  
1563     -2.086037e-02  -7.542485e-02  5.456448e-02   2.62e+00  
1564     1.425957e-01   1.811075e-01   3.851178e-02   2.70e-01  
1565     1.967617e-01   2.284064e-01   3.164470e-02   1.61e-01  
1566     2.208856e-01   2.456686e-01   2.478300e-02   1.12e-01  
1567     2.222828e-01   2.397851e-01   1.750231e-02   7.87e-02  
1568     2.055709e-01   2.166917e-01   1.112079e-02   5.41e-02  
1569     1.770453e-01   1.863782e-01   9.332911e-03   5.27e-02  
1570     1.431000e-01   1.494184e-01   6.318340e-03   4.42e-02  
1571     1.089892e-01   1.077544e-01   1.234739e-03   1.13e-02  
1572     7.831356e-02   7.857807e-02   2.645046e-04   3.38e-03  
1573     5.302767e-02   5.178845e-02   1.239220e-03   2.34e-02  
1574     3.372695e-02   3.187188e-02   1.855068e-03   5.50e-02  
1575     2.004485e-02   1.664785e-02   3.397001e-03   1.69e-01  
1576     1.105309e-02   1.422313e-02   3.170046e-03   2.87e-01  
1577     5.603934e-03   4.675712e-03   9.282213e-04   1.66e-01  
1578     2.584448e-03   1.277613e-03   1.306836e-03   5.06e-01  
1579     1.282448e-03   1.283752e-03   1.303445e-06   1.02e-03  
1580     6.222495e-04   -2.404477e-03  3.026726e-03   4.86e+00  
1581     -2.282138e-01  -2.122374e-01  1.597641e-02   7.00e-02  
1582     -7.670547e-02  -1.208141e-01  4.410862e-02   5.75e-01  
1583     3.330116e-02   -1.747549e-02  5.077665e-02   1.52e+00  
1584     2.193823e-01   1.997732e-01   1.960902e-02   8.94e-02  
1585     2.684994e-01   2.350798e-01   3.341953e-02   1.24e-01  
1586     2.801046e-01   2.426793e-01   3.742531e-02   1.34e-01  
1587     2.654270e-01   2.249349e-01   4.049215e-02   1.53e-01  
1588     2.329090e-01   1.941460e-01   3.876305e-02   1.66e-01  
1589     1.912339e-01   1.591454e-01   3.208843e-02   1.68e-01  
1590     1.476948e-01   1.213939e-01   2.630090e-02   1.78e-01  
1591     1.074803e-01   8.754569e-02   1.993458e-02   1.85e-01  
1592     7.362257e-02   5.979905e-02   1.382353e-02   1.88e-01  
1593     4.730933e-02   3.757350e-02   9.735833e-03   2.06e-01  
1594     2.835833e-02   2.210254e-02   6.255790e-03   2.21e-01  
1595     1.572831e-02   1.010403e-02   5.624282e-03   3.58e-01  
1596     7.982604e-03   7.950121e-03   3.248348e-05   4.07e-03  
1597     3.652800e-03   3.936748e-03   2.839475e-04   7.77e-02  
1598     1.477209e-03   2.465640e-03   9.884307e-04   6.69e-01  
1599     6.178334e-04   1.352191e-03   7.343579e-04   1.19e+00  
1600     2.379868e-04   3.190280e-03   2.952293e-03   1.24e+01  
