Element  Analyticvalue  Numericvalue   Abs.err        Rel.err
1568     -6.130302e+00  -6.030694e+00  9.960838e-02   1.62e-02  
1569     -4.221187e+00  -4.087351e+00  1.338355e-01   3.17e-02  
1570     -2.819983e+00  -2.701840e+00  1.181431e-01   4.19e-02  
1571     -1.818457e+00  -1.738965e+00  7.949210e-02   4.37e-02  
1572     -1.123471e+00  -1.053721e+00  6.975003e-02   6.21e-02  
1573     -6.579755e-01  -6.513110e-01  6.664524e-03   1.01e-02  
1574     -3.597667e-01  -3.603473e-01  5.805114e-04   1.61e-03  
1575     -1.794744e-01  -1.708177e-01  8.656743e-03   4.82e-02  
1576     -7.862742e-02  -6.905611e-02  9.571310e-03   1.22e-01  
1577     -2.804367e-02  -3.878085e-02  1.073719e-02   3.83e-01  
1578     -6.508819e-03  -3.385503e-02  2.734621e-02   4.20e+00  
1579     4.560501e-04   9.136784e-03   8.680734e-03   1.90e+01  
1580     2.091519e-03   -1.030821e-02  1.239973e-02   5.93e+00  
1581     -3.887764e+01  -2.769150e+01  1.118614e+01   2.88e-01  
1582     -3.529984e+01  -3.145196e+01  3.847875e+00   1.09e-01  
1583     -3.098885e+01  -3.150252e+01  5.136782e-01   1.66e-02  
1584     -2.461430e+01  -2.171298e+01  2.901325e+00   1.18e-01  
1585     -1.803820e+01  -1.474559e+01  3.292604e+00   1.83e-01  
1586     -1.277947e+01  -1.025913e+01  2.520345e+00   1.97e-01  
1587     -8.852564e+00  -7.021737e+00  1.830826e+00   2.07e-01  
1588     -6.007083e+00  -4.674666e+00  1.332417e+00   2.22e-01  
1589     -3.987123e+00  -3.074952e+00  9.121703e-01   2.29e-01  
1590     -2.578822e+00  -1.980494e+00  5.983285e-01   2.32e-01  
1591     -1.615929e+00  -1.216495e+00  3.994347e-01   2.47e-01  
1592     -9.733380e-01  -7.235485e-01  2.497895e-01   2.57e-01  
1593     -5.578767e-01  -4.137219e-01  1.441548e-01   2.58e-01  
1594     -3.002359e-01  -1.919907e-01  1.082452e-01   3.61e-01  
1595     -1.489859e-01  -1.325625e-01  1.642345e-02   1.10e-01  
1596     -6.639530e-02  -1.964690e-02  4.674840e-02   7.04e-01  
1597     -2.547665e-02  -1.827357e-02  7.203087e-03   2.83e-01  
1598     -7.766033e-03  1.681474e-02   2.458077e-02   3.17e+00  
1599     -1.804222e-03  -4.531103e-03  2.726880e-03   1.51e+00  
1600     5.708240e-05   -2.847810e-02  2.853518e-02   5.00e+02  

